id,"name","state","status",latitude,longitude
1091,"Indio","CA","verified",33.721702000000000,-116.219425000000000
1092,"Norwalk","CA","verified",33.916740000000000,-118.072524000000000
1093,"Ione","CA","verified",38.352380000000000,-120.933249000000000
1094,"Union City","CA","verified",37.588395000000000,-122.025924000000000
1095,"North Hills","CA","verified",34.235635000000000,-118.484699000000000
1096,"Lemoore","CA","verified",36.301010000000000,-119.786369000000000
1097,"Mount Shasta","CA","verified",41.312945000000000,-122.312734000000000
1098,"Daly City","CA","verified",37.691085000000000,-122.473349000000000
1099,"Jenny Lind","CA","verified",38.097752000000000,-120.876503000000000
1100,"Carmichael","CA","verified",38.625205000000000,-121.328394000000000
1101,"Rowland Heights","CA","verified",33.988465000000000,-117.905169000000000
1102,"Burbank","CA","verified",34.181470000000000,-118.308124000000000
1103,"La Palma","CA","verified",33.848310000000000,-118.037274000000000
1104,"Sun Valley","CA","verified",34.215365000000000,-118.370344000000000
1105,"Lindsay","CA","verified",36.203615000000000,-119.089119000000000
1106,"Crockett","CA","verified",38.055455000000000,-122.220969000000000
1107,"Vallecito","CA","verified",38.089697000000000,-120.472564000000000
1108,"Julian","CA","verified",33.078260000000000,-116.601969000000000
1109,"Mira Loma","CA","verified",33.992700000000000,-117.518369000000000
1110,"Napa","CA","verified",38.298860000000000,-122.285219000000000
1111,"Mcclellan","CA","verified",38.668696000000000,-121.394799000000000
1112,"Kerman","CA","verified",36.728560000000000,-120.060269000000000
1113,"Mojave","CA","verified",35.054245000000000,-118.174249000000000
1114,"Lake Isabella","CA","verified",35.604065000000000,-118.486048000000000
1115,"Sanger","CA","verified",36.708485000000000,-119.556349000000000
1116,"Kingsburg","CA","verified",36.515155000000000,-119.552319000000000
1117,"Northridge","CA","verified",34.234773000000000,-118.533879000000000
1118,"Mather","CA","verified",38.570795000000000,-121.297969000000000
1119,"La Cañada Flintridge","CA","verified",34.207378000000000,-118.206642000000000
1120,"Encinitas","CA","verified",33.045436000000000,-117.292518000000000
1121,"Yorba Linda","CA","verified",33.891170000000000,-117.824319000000000
1122,"Thermal","CA","verified",33.642071000000000,-116.142311000000000
1123,"Hollywood","CA","verified",34.101555000000000,-118.337209000000000
1124,"La Habra","CA","verified",33.931870000000000,-117.944069000000000
1125,"La Jolla","CA","verified",32.842592000000000,-117.272276000000000
1126,"La Mirada","CA","verified",33.907070000000000,-118.011719000000000
1127,"Brentwood","CA","verified",37.934055000000000,-121.692719000000000
1128,"City of Industry","CA","verified",34.023361000000000,-117.956612000000000
1129,"La Quinta","CA","verified",33.678139000000000,-116.297234000000000
1130,"Laguna Beach","CA","verified",33.545375000000000,-117.781537000000000
1131,"Laguna Hills","CA","verified",33.601723000000000,-117.690361000000000
1132,"Laton","CA","verified",36.434515000000000,-119.685659000000000
1133,"Los Alamitos","CA","verified",33.803165000000000,-118.076624000000000
1134,"Laytonville","CA","verified",39.688560000000000,-123.483076000000000
1135,"Le Grand","CA","verified",37.228440000000000,-120.251224000000000
1136,"Valencia","CA","verified",34.403655000000000,-118.552477000000000
1137,"Lee Vining","CA","verified",37.956340000000000,-119.119064000000000
1138,"Leggett","CA","verified",39.866872000000000,-123.714490000000000
1139,"Lennox","CA","verified",33.938190000000000,-118.350929000000000
1140,"Paso Robles","CA","verified",35.625095000000000,-120.691264000000000
1141,"Lodi","CA","verified",38.130160000000000,-121.275999000000000
1142,"Lincoln","CA","verified",38.891160000000000,-121.292809000000000
1143,"San Leandro","CA","verified",37.728020000000000,-122.158344000000000
1144,"Linden","CA","verified",38.021000000000000,-121.084167000000000
1145,"Olivehurst","CA","verified",39.101150000000000,-121.551194000000000
1146,"Littlerock","CA","verified",34.521049000000000,-117.993408000000000
1147,"Live Oak","CA","verified",39.276825000000000,-121.661299000000000
1148,"Livingston","CA","verified",37.380730000000000,-120.723399000000000
1149,"Middletown","CA","verified",38.751990000000000,-122.615409000000000
1150,"Loma Linda","CA","verified",34.048302000000000,-117.245811000000000
1151,"Lompoc","CA","verified",34.639805000000000,-120.457879000000000
1152,"Lone Pine","CA","verified",36.604520000000000,-118.062809000000000
1153,"Long Barn","CA","verified",38.093719000000000,-120.133324000000000
1154,"Los Altos","CA","verified",37.383075000000000,-122.114149000000000
1155,"Los Banos","CA","verified",37.061395000000000,-120.847564000000000
1156,"Los Gatos","CA","verified",37.221245000000000,-121.978639000000000
1157,"Los Molinos","CA","verified",40.022455000000000,-122.099814000000000
1158,"Cutler","CA","verified",36.526890000000000,-119.286849000000000
1159,"Loyalton","CA","verified",39.675957000000000,-120.244589000000000
1160,"Madison","CA","verified",38.679330000000000,-121.969289000000000
1161,"San Rafael","CA","verified",37.974570000000000,-122.532474000000000
1162,"Malibu","CA","verified",34.036175000000000,-118.689574000000000
1163,"Mammoth Lakes","CA","verified",37.648682000000000,-118.979786000000000
1164,"Vandenberg Air Force Base","CA","verified",34.751801000000000,-120.550018000000000
1165,"Imperial Beach","CA","verified",32.576565000000000,-117.116159000000000
1166,"Maricopa","CA","verified",35.058430000000000,-119.400704000000000
1167,"Kentfield","CA","verified",37.956080000000000,-122.548044000000000
1168,"Novato","CA","verified",38.106075000000000,-122.567889000000000
1169,"Mariposa","CA","verified",37.484010000000000,-119.964574000000000
1170,"Marysville","CA","verified",39.144961000000000,-121.587335000000000
1171,"Petrolia","CA","verified",40.313774000000000,-124.283246000000000
1172,"Maxwell","CA","verified",39.276250000000000,-122.192224000000000
1173,"Mccloud","CA","verified",41.253885000000000,-122.142834000000000
1174,"McFarland","CA","verified",35.677460000000000,-119.227966000000000
1175,"North Edwards","CA","verified",35.016869000000000,-117.835213000000000
1176,"McKinleyville","CA","verified",40.942661000000000,-124.100983000000000
1177,"Mendocino","CA","verified",39.307620000000000,-123.798924000000000
1178,"Mendota","CA","verified",36.753705000000000,-120.378424000000000
1179,"Atherton","CA","verified",37.462488000000000,-122.197799000000000
1180,"Citrus Heights","CA","verified",38.698635000000000,-121.271709000000000
1181,"Ridgecrest","CA","verified",35.622485000000000,-117.668864000000000
1182,"Williams","CA","verified",39.154013000000000,-122.151173000000000
1183,"San Pablo","CA","verified",37.960230000000000,-122.342254000000000
1184,"Woodland","CA","verified",38.678435000000000,-121.773124000000000
1185,"Piedmont","CA","verified",37.824590000000000,-122.232814000000000
1186,"Millbrae","CA","verified",37.602760000000000,-122.395444000000000
1187,"Milpitas","CA","verified",37.432805000000000,-121.897259000000000
1188,"Manhattan Beach","CA","verified",33.887157000000000,-118.410843000000000
1189,"Orinda","CA","verified",37.883340000000000,-122.189064000000000
1190,"San Fernando","CA","verified",34.283890000000000,-118.438674000000000
1191,"Durham","CA","verified",39.645990000000000,-121.800894000000000
1192,"San Marcos","CA","verified",33.140862000000000,-117.158827000000000
1193,"Alturas","CA","verified",41.494070000000000,-120.542609000000000
1194,"Courtland","CA","verified",38.330828000000000,-121.570887000000000
1195,"Tehachapi","CA","verified",35.132245000000000,-118.449114000000000
1196,"Montclair","CA","verified",34.074010000000000,-117.691254000000000
1197,"Spring Valley","CA","verified",32.739494000000000,-116.995631000000000
1198,"Monterey","CA","verified",36.597591000000000,-121.896772000000000
1199,"Twentynine Palms","CA","verified",34.135610000000000,-116.054879000000000
1200,"Morro Bay","CA","verified",35.366920000000000,-120.847109000000000
1201,"Pine Valley","CA","verified",32.825069000000000,-116.532433000000000
1202,"Crestline","CA","verified",34.243160000000000,-117.281052000000000
1203,"Shasta Lake","CA","verified",40.681060000000000,-122.369849000000000
1204,"Potrero","CA","verified",32.601239000000000,-116.597911000000000
1205,"O'neals","CA","verified",37.162033000000000,-119.642390000000000
1206,"Burney","CA","verified",40.882584000000000,-121.660939000000000
1207,"Lucerne Valley","CA","verified",34.443895000000000,-116.948904000000000
1208,"San Jacinto","CA","verified",33.783885000000000,-116.957189000000000
1209,"Tujunga","CA","verified",34.251838000000000,-118.290970000000000
1210,"Needles","CA","verified",34.838470000000000,-114.604334000000000
1211,"Watsonville","CA","verified",36.908715000000000,-121.755164000000000
1212,"Nipomo","CA","verified",35.042485000000000,-120.476594000000000
1213,"Norco","CA","verified",33.922929000000000,-117.560987000000000
1214,"Torrance","CA","verified",33.836668000000000,-118.341661000000000
1215,"North Hollywood","CA","verified",34.165810000000000,-118.378974000000000
1216,"Wasco","CA","verified",35.593570000000000,-119.333739000000000
1217,"Castroville","CA","verified",36.762225000000000,-121.753279000000000
1218,"Tahoe City","CA","verified",39.170683000000000,-120.141367000000000
1219,"Sherman Oaks","CA","verified",34.151045000000000,-118.444259000000000
1220,"Nuevo","CA","verified",33.801240000000000,-117.156614000000000
1221,"Lamont","CA","verified",35.268389000000000,-118.914359000000000
1222,"Valley Center","CA","verified",33.222270000000000,-117.039187000000000
1223,"Oak Park","CA","verified",34.181805000000000,-118.765314000000000
1224,"El Dorado Hills","CA","verified",38.677049000000000,-121.077810000000000
1225,"Oakdale","CA","verified",37.768400000000000,-120.848224000000000
1226,"Pacifica","CA","verified",37.635265000000000,-122.491114000000000
1227,"Oceanside","CA","verified",33.197150000000000,-117.380584000000000
1228,"Santa Monica","CA","verified",34.011565000000000,-118.492289000000000
1229,"La Canada","CA","verified",34.206108000000000,-118.216667000000000
1230,"Newman","CA","verified",37.316845000000000,-121.021824000000000
1231,"Orland","CA","verified",39.747395000000000,-122.194769000000000
1232,"Orosi","CA","verified",36.545280000000000,-119.286924000000000
1233,"Miranda","CA","verified",40.234900000000000,-123.824355000000000
1234,"Independence","CA","verified",36.803585000000000,-118.200339000000000
1235,"Cypress","CA","verified",33.824345000000000,-118.037489000000000
1236,"Graton","CA","verified",38.435825000000000,-122.868439000000000
1237,"Pacific Palisades","CA","verified",34.047039000000000,-118.526512000000000
1238,"Calistoga","CA","verified",38.578785000000000,-122.579484000000000
1239,"Palm Desert","CA","verified",33.728913000000000,-116.380319000000000
1240,"Palm Springs","CA","verified",33.823215000000000,-116.512114000000000
1241,"Blythe","CA","verified",33.610395000000000,-114.598849000000000
1242,"Menifee","CA","verified",33.685000000000000,-117.153919000000000
1243,"Palos Verdes Estates","CA","verified",33.800030000000000,-118.391869000000000
1244,"Rolling Hills Estates","CA","verified",33.783590000000000,-118.353879000000000
1245,"Magalia","CA","verified",39.806256000000000,-121.579073000000000
1246,"Paradise","CA","verified",39.749750000000000,-121.607724000000000
1247,"Paramount","CA","verified",33.885000000000000,-118.161399000000000
1248,"Parlier","CA","verified",36.613819000000000,-119.547768000000000
1249,"Lynwood","CA","verified",33.927838000000000,-118.199274000000000
1250,"Pescadero","CA","verified",37.252251000000000,-122.365479000000000
1252,"Half Moon Bay","CA","verified",37.463105000000000,-122.429324000000000
1253,"Pinole","CA","verified",38.004427000000000,-122.291396000000000
1254,"Point Arena","CA","verified",38.911545000000000,-123.692374000000000
1255,"Shingle Springs","CA","verified",38.664150000000000,-120.938379000000000
1256,"Princeton","CA","verified",39.405580000000000,-122.009492000000000
1257,"Saratoga","CA","verified",37.271056000000000,-122.014019000000000
1258,"Vista","CA","verified",33.202040000000000,-117.233962000000000
1259,"Etiwanda","CA","verified",34.128288000000000,-117.511803000000000
1260,"Rolling Hills","CA","verified",33.776090000000000,-118.343989000000000
1261,"Rosamond","CA","verified",34.864375000000000,-118.163994000000000
1262,"Raymond","CA","verified",37.217776000000000,-119.906377000000000
1263,"Red Bluff","CA","verified",40.177975000000000,-122.235314000000000
1264,"Redondo Beach","CA","verified",33.844450000000000,-118.387944000000000
1265,"Ukiah","CA","verified",39.150935000000000,-123.207904000000000
1266,"Redwood City","CA","verified",37.484175000000000,-122.227102000000000
1267,"Larkspur","CA","verified",37.934905000000000,-122.535519000000000
1268,"Reedley","CA","verified",36.594355000000000,-119.452534000000000
1269,"Santa Ynez","CA","verified",34.610529000000000,-120.084149000000000
1270,"La Selva Beach","CA","verified",36.936340000000000,-121.863991000000000
1271,"Lake Arrowhead","CA","verified",34.249732000000000,-117.190005000000000
1272,"Helm","CA","verified",36.531020000000000,-120.097900000000000
1273,"Rio Linda","CA","verified",38.676534000000000,-121.443291000000000
1274,"Ripon","CA","verified",37.740865000000000,-121.135454000000000
1275,"West Sacramento","CA","verified",38.570999000000000,-121.550148000000000
1276,"Rio Vista","CA","verified",38.155435000000000,-121.690299000000000
1277,"Riverbank","CA","verified",37.736505000000000,-120.935744000000000
1278,"Riverdale","CA","verified",36.430870000000000,-119.851434000000000
1279,"StPittsburg","CA","verified",37.271875000000000,-119.270229000000000
1280,"Rocklin","CA","verified",38.790075000000000,-121.234404000000000
1281,"Rosemead","CA","verified",34.080720000000000,-118.076539000000000
1282,"Covelo","CA","verified",39.793115000000000,-123.248169000000000
1283,"St. Helena","CA","verified",38.505745000000000,-122.471084000000000
1284,"Highland","CA","verified",34.121255000000000,-117.216094000000000
1285,"Huntington Park","CA","verified",33.981405000000000,-118.219144000000000
1286,"Hollister","CA","verified",36.852535000000000,-121.403259000000000
1287,"San Dimas","CA","verified",34.106680000000000,-117.803839000000000
1288,"Warner Springs","CA","verified",33.282638000000000,-116.634089000000000
1289,"Felton","CA","verified",37.050385000000000,-122.073299000000000
1290,"San Marino","CA","verified",34.122105000000000,-118.105159000000000
1291,"Tollhouse","CA","verified",37.027997000000000,-119.394000000000000
1292,"Willits","CA","verified",39.404140000000000,-123.351822000000000
1293,"Capitola","CA","verified",36.974347000000000,-121.953519000000000
1294,"Santa Fe Springs","CA","verified",33.946309000000000,-118.083381000000000
1295,"Santa Paula","CA","verified",34.352070000000000,-119.059749000000000
1296,"Santee","CA","verified",32.870495000000000,-116.971024000000000
1297,"Saugus","CA","verified",34.421830000000000,-118.536817000000000
1298,"Montebello","CA","verified",34.019580000000000,-118.116459000000000
1299,"Scotts Valley","CA","verified",37.049908000000000,-122.018092000000000
1300,"Seaside","CA","verified",36.603883000000000,-121.852664000000000
1301,"Shafter","CA","verified",35.504725000000000,-119.276719000000000
1302,"Shandon","CA","verified",35.655475000000000,-120.374179000000000
1303,"El Dorado","CA","verified",38.682160000000000,-120.846809000000000
1304,"Truckee","CA","verified",39.326125000000000,-120.212149000000000
1305,"Yermo","CA","verified",34.906929000000000,-116.835693000000000
1306,"San Anselmo","CA","verified",37.974812000000000,-122.562533000000000
1307,"Yreka","CA","verified",41.731230000000000,-122.635694000000000
1308,"Yucca Valley","CA","verified",34.123164000000000,-116.415044000000000
1309,"Colton","CA","verified",34.071735000000000,-117.323309000000000
1310,"Soquel","CA","verified",36.987975000000000,-121.957829000000000
1311,"South El Monte","CA","verified",34.045680000000000,-118.044184000000000
1312,"South Gate","CA","verified",33.956305000000000,-118.205774000000000
1313,"South Pasadena","CA","verified",34.115799000000000,-118.152130000000000
1314,"Bridgeville","CA","verified",40.471325000000000,-123.794393000000000
1315,"West San Bernardino","CA","verified",34.104065000000000,-117.224965000000000
1316,"Strathmore","CA","verified",36.146851000000000,-119.061523000000000
1317,"Sutter","CA","verified",39.159170000000000,-121.753718000000000
1318,"National City","CA","verified",32.671940000000000,-117.105419000000000
1319,"Tustin","CA","verified",33.743325000000000,-117.818824000000000
1320,"Sylmar","CA","verified",34.310030000000000,-118.452854000000000
1321,"Taft","CA","verified",35.142475000000000,-119.457434000000000
1322,"Mill Valley","CA","verified",37.907625000000000,-122.548169000000000
1323,"Lake Elsinore","CA","verified",33.667578000000000,-117.327868000000000
1324,"Temple City","CA","verified",34.107285000000000,-118.056679000000000
1325,"Rancho Santa Margarita","CA","verified",33.634317000000000,-117.603406000000000
1326,"Thousand Oaks","CA","verified",34.185000000000000,-118.894254000000000
1327,"Tomales","CA","verified",38.247765000000000,-122.904705000000000
1328,"Tranquillity","CA","verified",36.649016000000000,-120.254250000000000
1329,"Yuba City","CA","verified",39.140785000000000,-121.619459000000000
1330,"Trona","CA","verified",35.766250000000000,-117.370674000000000
1331,"Tulelake","CA","verified",41.954220000000000,-121.476739000000000
1332,"Placentia","CA","verified",33.871124000000000,-117.861401000000000
1333,"Acton","CA","verified",34.468966000000000,-118.193866000000000
1334,"San Ramon","CA","verified",37.776864000000000,-121.967299000000000
1335,"Martinez","CA","verified",38.013796000000000,-122.135120000000000
1336,"Villa Park","CA","verified",33.814005000000000,-117.821229000000000
1337,"Nevada City","CA","verified",39.262716000000000,-121.019149000000000
1338,"Waterford","CA","verified",37.641095000000000,-120.762054000000000
1339,"Weed","CA","verified",41.425060000000000,-122.384269000000000
1340,"Salton City","CA","verified",33.260281000000000,-115.949982000000000
1341,"Cottonwood","CA","verified",40.386238000000000,-122.280978000000000
1342,"Westlake Village","CA","verified",34.149361000000000,-118.818863000000000
1343,"Campbell","CA","verified",37.288480000000000,-121.944864000000000
1344,"Stocktonk","CA","verified",37.953680000000000,-121.290754000000000
1345,"Whitethorn","CA","verified",40.060154000000000,-123.968502000000000
1346,"Newhall","CA","verified",34.387500000000000,-118.538904000000000
1347,"Windsor","CA","verified",38.549100000000000,-122.812614000000000
1348,"Winters","CA","verified",38.521721000000000,-121.970596000000000
1349,"Markleeville","CA","verified",38.694590000000000,-119.779984000000000
1350,"Woodside","CA","verified",37.429205000000000,-122.251688000000000
1351,"Yosemite National Park","CA","verified",37.840120000000000,-119.542854000000000
1352,"Denver","CO","verified",39.740010000000000,-104.992259000000000
1353,"Commerce City","CO","verified",39.805685000000000,-104.897539000000000
1354,"Longmont","CO","verified",40.163940000000000,-105.100504000000000
1355,"Aguilar","CO","verified",37.401130000000000,-104.657239000000000
1356,"Usaf Academy","CO","verified",38.997921000000000,-105.550964000000000
1357,"Akron","CO","verified",40.159145000000000,-103.212059000000000
1358,"Lakewood","CO","verified",39.710920000000000,-105.082731000000000
1359,"Alamosa","CO","verified",37.468180000000000,-105.873599000000000
1360,"Lafayette","CO","verified",39.988280000000000,-105.090519000000000
1361,"Antonito","CO","verified",37.079060000000000,-106.007974000000000
1362,"Littleton","CO","verified",39.616905000000000,-105.014519000000000
1363,"Pagosa Springs","CO","verified",37.267495000000000,-107.010189000000000
1364,"Anton","CO","verified",39.741160000000000,-103.218224000000000
1365,"Arvada","CO","verified",39.802030000000000,-105.087844000000000
1366,"Aspen","CO","verified",39.190020000000000,-106.818184000000000
1367,"Colorado Springs","CO","verified",38.833450000000000,-104.821814000000000
1368,"Aurora","CO","verified",39.708710000000000,-104.812652000000000
1369,"Basalt","CO","verified",39.369060000000000,-107.032784000000000
1370,"Minturn","CO","verified",39.585835000000000,-106.430534000000000
1371,"Bayfield","CO","verified",37.228735000000000,-107.600477000000000
1372,"Bennett","CO","verified",39.756754000000000,-104.427429000000000
1373,"Berthoud","CO","verified",40.306210000000000,-105.079164000000000
1374,"Bethune","CO","verified",39.305280000000000,-102.428028000000000
1375,"Boulder","CO","verified",40.015740000000000,-105.279239000000000
1376,"Branson","CO","verified",37.016765000000000,-103.885709000000000
1377,"Glenwood Springs","CO","verified",39.546030000000000,-107.323704000000000
1378,"Brighton","CO","verified",39.986685000000000,-104.818169000000000
1379,"Broomfield","CO","verified",39.920863000000000,-105.070582000000000
1380,"Brush","CO","verified",40.255366000000000,-103.621039000000000
1381,"Buena Vista","CO","verified",38.842899000000000,-106.133146000000000
1382,"Burlington","CO","verified",39.301665000000000,-102.272004000000000
1383,"Byers","CO","verified",39.711110000000000,-104.224159000000000
1384,"Calhan","CO","verified",39.035950000000000,-104.297544000000000
1385,"Iliff","CO","verified",40.756068000000000,-103.066453000000000
1386,"Campo","CO","verified",37.104755000000000,-102.579177000000000
1387,"Canon City","CO","verified",38.440645000000000,-105.238144000000000
1388,"Cedaredge","CO","verified",38.900063000000000,-107.923982000000000
1389,"La Jara","CO","verified",37.274685000000000,-105.958519000000000
1390,"Pueblo","CO","verified",38.263860000000000,-104.612374000000000
1391,"Fort Collins","CO","verified",40.581470000000000,-105.076259000000000
1392,"San Luis","CO","verified",37.199390000000000,-105.425939000000000
1393,"Center","CO","verified",37.752875000000000,-106.112319000000000
1394,"Grand Junction","CO","verified",39.068790000000000,-108.564453000000000
1395,"Parker","CO","verified",39.518056000000000,-104.754364000000000
1396,"Cheraw","CO","verified",38.107262000000000,-103.509727000000000
1397,"Greenwood Village","CO","verified",39.609175000000000,-104.904009000000000
1398,"Cheyenne Wells","CO","verified",38.819525000000000,-102.348079000000000
1399,"Evergreen","CO","verified",39.632858000000000,-105.319441000000000
1400,"Greeley","CO","verified",40.423270000000000,-104.694459000000000
1401,"Vilas","CO","verified",37.373235000000000,-102.447399000000000
1402,"Englewood","CO","verified",39.654365000000000,-104.993564000000000
1403,"Conifer","CO","verified",39.516623000000000,-105.305319000000000
1404,"Creede","CO","verified",37.851235000000000,-106.926704000000000
1405,"Cripple Creek","CO","verified",38.747514000000000,-105.179424000000000
1406,"Ordway","CO","verified",38.214501000000000,-103.750469000000000
1407,"Westcliffe","CO","verified",38.136030000000000,-105.467079000000000
1408,"Castle Rock","CO","verified",39.375915000000000,-104.859959000000000
1409,"De Beque","CO","verified",39.332835000000000,-108.213749000000000
1410,"Del Norte","CO","verified",37.678695000000000,-106.352569000000000
1411,"Delta","CO","verified",38.744790000000000,-108.070869000000000
1412,"Dolores","CO","verified",37.474400000000000,-108.496464000000000
1413,"Dove Creek","CO","verified",37.763765000000000,-108.906024000000000
1414,"Eads","CO","verified",38.481369000000000,-102.785782000000000
1415,"Highlands Ranch","CO","verified",39.543743000000000,-104.946339000000000
1416,"Gypsum","CO","verified",39.644800000000000,-106.949575000000000
1417,"Centennial","CO","verified",39.595130000000000,-104.898844000000000
1418,"Eaton","CO","verified",40.526711000000000,-104.711357000000000
1419,"Elbert","CO","verified",39.215775000000000,-104.536604000000000
1420,"Elizabeth","CO","verified",39.361508000000000,-104.601674000000000
1421,"Ellicott","CO","verified",38.838322000000000,-104.386429000000000
1422,"Erie","CO","verified",40.051515000000000,-105.053319000000000
1423,"Estes Park","CO","verified",40.376120000000000,-105.524364000000000
1424,"Falcon","CO","verified",38.934158000000000,-104.609482000000000
1425,"Flagler","CO","verified",39.294240000000000,-103.067659000000000
1426,"Fleming","CO","verified",40.679524000000000,-102.838856000000000
1427,"Florence","CO","verified",38.389790000000000,-105.116984000000000
1428,"Fort Morgan","CO","verified",40.254670000000000,-103.801484000000000
1429,"Fountain","CO","verified",38.682880000000000,-104.700684000000000
1430,"Fowler","CO","verified",38.129219000000000,-104.024071000000000
1431,"Frederick","CO","verified",40.099095000000000,-104.936559000000000
1432,"Fruita","CO","verified",39.159780000000000,-108.735919000000000
1433,"Hugo","CO","verified",39.134490000000000,-103.470224000000000
1434,"Black Hawk","CO","verified",39.800861000000000,-105.491402000000000
1435,"Golden","CO","verified",39.756655000000000,-105.224949000000000
1436,"Granada","CO","verified",38.064780000000000,-102.310324000000000
1437,"Collbran","CO","verified",39.238735000000000,-107.961514000000000
1438,"Parachute","CO","verified",39.451850000000000,-108.052814000000000
1439,"Gunnison","CO","verified",38.544950000000000,-106.926856000000000
1440,"Loveland","CO","verified",40.392760000000000,-105.073919000000000
1441,"Haxtun","CO","verified",40.638785000000000,-102.627165000000000
1442,"Hayden","CO","verified",40.495145000000000,-107.258149000000000
1443,"Seibert","CO","verified",39.300095000000000,-102.869989000000000
1444,"Westminster","CO","verified",39.863470000000000,-105.048879000000000
1445,"Ault","CO","verified",40.582410000000000,-104.732314000000000
1446,"Trinidad","CO","verified",37.167725000000000,-104.508184000000000
1447,"Holly","CO","verified",38.053325000000000,-102.122029000000000
1448,"Hotchkiss","CO","verified",38.798900000000000,-107.715694000000000
1449,"Idalia","CO","verified",39.702430000000000,-102.293629000000000
1450,"Edgewater","CO","verified",39.752135000000000,-105.053254000000000
1451,"Highland Ranch","CO","verified",39.543743000000000,-104.946339000000000
1452,"Walsenburg","CO","verified",37.625019000000000,-104.780268000000000
1453,"Julesburg","CO","verified",40.986205000000000,-102.262864000000000
1454,"Kim","CO","verified",37.250920000000000,-103.355564000000000
1455,"Kiowa","CO","verified",39.346587000000000,-104.462294000000000
1456,"La Junta","CO","verified",37.987455000000000,-103.543128000000000
1457,"La Veta","CO","verified",37.507420000000000,-105.009044000000000
1458,"Leadville","CO","verified",39.250779000000000,-106.292640000000000
1459,"Lamar","CO","verified",38.087680000000000,-102.619164000000000
1460,"Las Animas","CO","verified",38.067280000000000,-103.219959000000000
1461,"Monument","CO","verified",39.091535000000000,-104.871574000000000
1462,"Joes","CO","verified",39.655960000000000,-102.687559000000000
1463,"Otis","CO","verified",40.149101000000000,-102.962059000000000
1464,"Mancos","CO","verified",37.347460000000000,-108.291129000000000
1465,"Manitou Springs","CO","verified",38.857433000000000,-104.913361000000000
1466,"Manzanola","CO","verified",38.109285000000000,-103.865984000000000
1467,"Mc Clave","CO","verified",38.137250000000000,-102.851189000000000
1468,"Meeker","CO","verified",40.037384000000000,-107.907164000000000
1469,"Merino","CO","verified",40.483009000000000,-103.351990000000000
1470,"Granby","CO","verified",40.086645000000000,-105.941409000000000
1471,"Moffat","CO","verified",37.992645000000000,-105.906929000000000
1472,"Louisville","CO","verified",39.977295000000000,-105.132124000000000
1473,"Monte Vista","CO","verified",37.580552000000000,-106.146134000000000
1474,"Cortez","CO","verified",37.354665000000000,-108.553665000000000
1475,"Montrose","CO","verified",38.478645000000000,-107.877619000000000
1476,"Saguache","CO","verified",38.088760000000000,-106.141125000000000
1477,"Thornton","CO","verified",39.869207000000000,-104.984825000000000
1478,"Niwot","CO","verified",40.103955000000000,-105.172429000000000
1479,"Walden","CO","verified",40.730515000000000,-106.282079000000000
1480,"Northglenn","CO","verified",39.911449000000000,-104.986771000000000
1481,"Nucla","CO","verified",38.268520000000000,-108.545889000000000
1482,"Olathe","CO","verified",38.605200000000000,-107.978424000000000
1483,"Ouray","CO","verified",38.024430000000000,-107.671464000000000
1484,"Palisade","CO","verified",39.110279000000000,-108.349731000000000
1485,"Paonia","CO","verified",38.869330000000000,-107.597794000000000
1486,"Grover","CO","verified",40.867545000000000,-104.226244000000000
1487,"Peetz","CO","verified",40.963846000000000,-103.109472000000000
1488,"Peyton","CO","verified",39.026349000000000,-104.483888000000000
1489,"Ignacio","CO","verified",37.115085000000000,-107.632889000000000
1490,"Federal Heights","CO","verified",39.859112000000000,-105.015213000000000
1491,"Kersey","CO","verified",40.386070000000000,-104.564364000000000
1492,"Strasburg","CO","verified",39.738875000000000,-104.326304000000000
1493,"New Raymer","CO","verified",40.608520000000000,-103.845249000000000
1494,"Henderson","CO","verified",39.918868000000000,-104.867129000000000
1495,"Pritchett","CO","verified",37.372240000000000,-102.860009000000000
1496,"Rangely","CO","verified",40.087525000000000,-108.804579000000000
1497,"Edwards","CO","verified",39.644372000000000,-106.593682000000000
1498,"Ovid","CO","verified",40.961465000000000,-102.387836000000000
1499,"Rifle","CO","verified",39.533000000000000,-107.783304000000000
1500,"Carbondale","CO","verified",39.401143000000000,-107.216197000000000
1501,"Rocky Ford","CO","verified",38.053205000000000,-103.714644000000000
1502,"Johnstown","CO","verified",40.336085000000000,-104.906859000000000
1503,"Rye","CO","verified",37.924645000000000,-104.930254000000000
1504,"Salida","CO","verified",38.536620000000000,-105.992344000000000
1505,"Sanford","CO","verified",37.257430000000000,-105.905559000000000
1506,"Blanca","CO","verified",37.435340000000000,-105.513134000000000
1507,"Silverton","CO","verified",37.805132000000000,-107.670975000000000
1508,"Simla","CO","verified",39.142630000000000,-104.084414000000000
1509,"Sterling","CO","verified",40.625945000000000,-103.206139000000000
1510,"Oak Creek","CO","verified",40.276001000000000,-106.957744000000000
1511,"Fairplay","CO","verified",39.223505000000000,-105.999859000000000
1512,"Steamboat Springs","CO","verified",40.487850000000000,-106.836389000000000
1513,"Stratton","CO","verified",39.301195000000000,-102.604404000000000
1514,"Frisco","CO","verified",39.575247000000000,-106.102371000000000
1515,"Swink","CO","verified",38.013970000000000,-103.628704000000000
1516,"Telluride","CO","verified",37.938100000000000,-107.810949000000000
1517,"Gilcrest","CO","verified",40.282661000000000,-104.777321000000000
